date,ig_spread_bps,hy_spread_bps,leverage_ratio,interest_coverage,default_rate_pct,fed_funds_rate,gdp_growth_pct,unemployment_pct,vix,spread_ratio,ig_spread_chg,hy_spread_chg,ig_spread_ma6,hy_spread_ma6,ig_direction,hy_direction
2019-06-01,72.09851386353996,423.3504576645747,2.601830172334718,6.527976157488427,2.15447805567527,0.9849580487926,2.0011051178512873,5.090184472718602,21.15522696721967,5.871833342721118,-5.862677446761495,-11.132166777543375,85.7697094515468,463.7299127273952,0,0
2019-07-01,110.5537859053585,475.97006399721965,2.600789625713115,6.61477434764669,2.074828368998687,0.9753400005535439,2.0546574407460443,5.25468124406873,23.728586770469526,4.305325775136115,38.45527204181853,52.619606332644935,90.51055359508216,463.17267426368863,1,1
2019-08-01,94.31422563434273,502.1251881692238,2.6078160676892104,6.624669886819822,2.0968521058967067,0.9904173676702245,1.9507210014569463,5.229777640113092,23.787805204484016,5.323960248753656,-16.239560271015762,26.15512417200415,92.91782424584234,462.76373123123125,0,1
2019-09-01,90.93048402232534,527.9997025682741,2.654331082473633,6.5920989866391,2.0958702159503724,0.9886817791849624,2.085660982771934,5.287433336418669,23.80173449639696,5.806630287359287,-3.3837416120173884,25.87451439905027,92.90822349160298,472.5642781116682,0,1
2019-10-01,107.36391718936872,457.96215546481756,2.624380461251469,6.5679046949363835,2.1234947136712297,0.9302478773039857,2.131755910903425,5.318558351873023,23.77760940928696,4.265512729542672,16.433433167043376,-70.03754710345652,92.20368632087279,470.31503205103803,1,0
2019-11-01,93.42107305540229,558.591493679686,2.653910133205766,6.551887329526668,2.134690420374463,0.9873890180297368,2.2536852287292692,5.626446432718546,23.975694170054815,5.979287920921436,-13.942844133966432,100.62933821486843,94.78033327838959,490.9998435906327,0,1
2019-12-01,117.15609649130168,488.1500725131991,2.647490467879001,6.573095626846763,2.202897441873155,1.0249856696640756,2.348129555017811,5.738403923862004,23.83133375813087,4.16666385389037,23.735023435899393,-70.44142116648686,102.28993038301655,501.7997793987367,1,0
2020-01-01,104.14147828194363,491.85428519033405,2.646006556589428,6.599237401248539,2.2091586670055507,1.0645372670162279,2.2237803033795003,5.725612164713927,23.257671751250633,4.722943185603054,-13.014618209358048,3.704212677134933,101.22121244578074,504.44714959758903,0,1
2020-02-01,91.4364616878911,457.21432187631933,2.6662511413544263,6.57055240105161,2.1876883899492876,1.0190678942764908,2.1397531473499547,5.630058120653885,22.710812810010243,5.000350116750724,-12.705016594052537,-34.63996331401472,100.74158512137213,496.9620052154383,0,0
2020-03-01,115.70649908888508,383.72279749571123,2.6325694807075575,6.56933467143856,2.193803265100902,1.089207609823296,2.251847188118444,5.469413488628128,22.678059539794244,3.316346104300827,24.270037400993985,-73.4915243806081,104.87092096579875,472.91585437001123,1,0
2020-04-01,85.61140223766219,508.51322663890073,2.644041773093079,6.676448189369154,2.2209681665527214,1.019115056683682,2.343402727933464,5.48975985221485,22.13463476866048,5.939783876302349,-30.09509685122289,124.7904291431895,101.24550180718099,481.34103289902504,0,1
2020-05-01,96.01915531161299,491.7130757841491,2.6490353393394703,6.762825347874189,2.2234111700690065,1.0484579113736954,2.3402674888388417,5.414124777686419,21.421788985983316,5.120989392047684,10.4077530739508,-16.80015085475162,101.67851551654944,470.1946299164356,1,0
2020-06-01,91.32370377401293,450.7604556094176,2.663808877259715,6.784641531357891,2.2254407546292008,1.1579806926641942,2.357866596335159,5.271899406726652,21.52821921367521,4.935853858105194,-4.695451537600064,-40.95262017473152,97.37311673033464,463.96302709913874,0,0
2020-07-01,99.69504892374266,458.3501170395447,2.6724839365769495,6.786541705266301,2.190341170238863,1.10845387640766,2.5495163307034225,5.207242118302399,21.273241996254356,4.597521361267795,8.371345149729734,7.589661430127137,96.6320451706345,458.37899907400714,1,1
2020-08-01,108.41235836851148,498.3993456322798,2.7461429407742766,6.792543271602214,2.157196124361316,1.0801389899275213,2.4607806223780484,5.09908731794096,22.777234984837044,4.597255821500887,8.717309444768816,40.04922859273506,99.46136128407123,465.2431697000006,1,1
2020-09-01,84.95597867827519,380.9103694861586,2.727010741246737,6.823219170238735,2.087065860771331,1.0851215581819034,2.5428452295535537,5.267801481448216,20.126265176444033,4.483620522207749,-23.45637969023629,-117.48897614612122,94.33627454896957,464.77443169840836,0,0
2020-10-01,80.9492838196861,439.3466924928874,2.711080832596682,6.7720795419788145,2.1745446979306777,1.0599477754760933,2.5125163316884698,5.355965457143161,21.217772028366493,5.4274314949040035,-4.006694858589086,58.436323006728855,93.55925481264023,453.24667600740617,0,1
2020-11-01,96.58365715146078,504.4430163453668,2.6923866168039394,6.759210715107647,2.1123515361611136,0.9824146039227868,2.479864151204387,5.355168193011499,22.463857220864124,5.222861001777021,15.634373331774682,65.09632385247937,93.65333845261485,455.36833276760916,1,1
2020-12-01,79.31814307575766,397.48800156637935,2.675722303229132,6.675781511413768,2.0777062762713183,0.9858427526630882,2.644680679002465,5.503162606900502,20.390466988455973,5.011312496142705,-17.265514075703123,-106.95501477898745,91.6524116695723,446.48959042710277,0,0
2021-01-01,104.1068112162129,451.1610094623449,2.6566006894099363,6.695742667544032,2.0417859129928586,0.9327275669767829,2.7684931313506698,5.510899437665264,20.047779394375624,4.333635851408002,24.788668140455243,53.673007895965554,92.38770538498402,445.29140583090276,1,1
2021-02-01,83.93810559397173,381.7347691431728,2.692271185343163,6.728102464529169,2.0865321318400807,0.956407188508542,2.8905195767507657,5.4247710175324375,19.676338528379834,4.5478125392740365,-20.168705622241177,-69.42624031917211,88.30866325589405,425.847309749385,0,0
2021-03-01,75.93392921112417,441.54154033404615,2.7348863127828587,6.7039431414142,2.071784647925479,0.9104359767968518,3.086341397823915,5.577083425259404,18.26882683366201,5.814812231122648,-8.004176382847561,59.80677119087335,86.80498834470222,435.95250489069963,0,1
2021-04-01,78.29969601135627,411.8295760375149,2.717763923970374,6.782642479578701,2.134171751559166,0.9879326970477288,3.089491974068829,5.630974429627869,17.491010146071137,5.259657406304423,2.365766800232109,-29.71196429653122,86.36339037664726,431.3663188148042,1,0
2021-05-01,59.32273513037105,330.9621302103582,2.6927932567772475,6.721354196428584,2.1004972203469725,0.948770032430917,3.191784919763073,5.5272498141952235,16.38043430060531,5.579009961071701,-18.976960880985224,-80.8674458271567,80.15323670646563,402.4528377923027,0,0
2021-06-01,68.63038342119462,466.37837792258665,2.7069357234688396,6.648135452418094,2.114446928458163,0.9326669566206331,3.145244906274055,5.508215946386863,18.13270474402893,6.795508850072348,9.307648290823572,135.41624771222843,78.37194343070512,413.93456718500397,1,1
2021-07-01,92.02144111636761,397.03079677661367,2.6903690321404103,6.659358043346092,2.072679575795175,0.9733428174891167,3.193869859147321,5.420654121048387,19.068383137176394,4.3145466095726555,23.39105769517299,-69.34758114597298,76.35771508073091,404.91286507071544,1,0
2021-08-01,76.70557004160207,411.0737002446564,2.709356986673076,6.7117129584767,2.1799370321838443,0.9117996016674189,3.1743484009921685,5.282374147951954,20.339938232170553,5.359111470284443,-15.315871074765539,14.04290346804271,75.15229248866929,409.8026869209627,0,1
2021-09-01,74.85393158045186,458.4320926868376,2.7154446772986147,6.795909343049593,2.120557111232369,0.9231725983976253,3.1888977957410765,5.374991902705117,21.061610296213786,6.124355568339411,-1.8516384611502161,47.35839244218124,74.97229288355724,412.6177789797612,0,1
2021-10-01,86.946773342765,482.0634163949077,2.6699723538486975,6.772965129906146,2.13604814674372,0.9885297361117468,3.2781713495566134,5.565933566752131,19.93255852499656,5.544350846632321,12.092841762313142,23.631323708070056,76.41347243879204,424.32341903932667,1,1
2021-11-01,92.38453175593831,391.90628309854634,2.7163975098885995,6.826899171577711,2.167736990790325,0.9081555743836853,3.1554382470715927,5.426076809370216,19.408038258716783,4.242120143379471,5.437758413173313,-90.15713329636134,81.92377187638658,434.48077785402467,1,0
2021-12-01,89.57351089519874,443.5540310589509,2.7702738400814653,6.824973748102676,2.1884269456628997,0.9173872673103005,3.4692963384244115,5.482373733039274,19.8974128199447,4.951843760795648,-2.811020860739575,51.64774796040456,85.41429312205393,430.67672004341875,0,1
2022-01-01,88.5658197663823,442.53102854458024,2.7518901793669337,6.816342383105635,2.1791625627190143,0.9303814070227217,3.318393731199456,5.417309476127091,18.675285011052758,4.996634477181857,-1.0076911288164325,-1.0230025143706598,84.83835623038972,438.26009200474647,0,0
2022-02-01,73.01709764399035,460.7402940965531,2.740259132568854,6.860525379979968,2.172671527732343,0.9694725506115872,3.1362654392812965,5.368596937750621,19.388283441225145,6.310032978070228,-15.54872212239195,18.209265551972862,84.22361083078776,446.53785764672926,0,1
2022-03-01,64.60837207325096,434.6635413099053,2.7488350942906012,6.893141523900639,2.1748621013312985,0.9076250150676831,3.3099820703063068,5.309357545326734,19.14795804306701,6.727665894709394,-8.408725570739392,-26.076752786647774,82.51601757958761,442.57643241724054,0,0
2022-04-01,92.68975929164175,408.1020210999345,2.758868797990212,6.814321916051427,2.167512001249874,0.8416021844134693,3.428731474400747,5.222958468358753,18.77313723551741,4.402881442553653,28.081387218390788,-26.56152020997081,83.4731819044004,430.2495332014117,1,0
2022-05-01,76.13558527663139,398.8974327519807,2.7786251261703967,6.888148933537722,2.2157059570896194,0.8676992626943142,3.5223494469585703,5.227810631153235,19.484097203720903,5.2393034256271225,-16.55417401501036,-9.204588347953802,80.76502415784925,431.41472481031747,0,0
2022-06-01,78.3499779336121,445.3491972403829,2.8389312623333876,6.957153501245094,2.326232107169187,0.8825484963559735,3.6166012733482122,5.144715619512132,19.928360515206943,5.684101118927416,2.2143926569807064,46.451764488402205,78.89443533091814,431.7139191738895,1,1
2022-07-01,93.31744215577724,394.47499452522686,2.833622845508566,6.925875366169618,2.298357517918795,0.8950731388732673,3.614764257421175,5.171761302090116,19.567394349387865,4.227237539009261,14.967464222165148,-50.87420271515606,79.68637239581729,423.70458017066386,1,0
2022-08-01,88.83197946277414,331.3225963085946,2.8096739281724123,6.945665542841488,2.2298673689398414,0.9123955493481162,3.4801761016983006,5.166737491145202,20.726724152752112,3.729767121168772,-4.4854626930031,-63.152398216632264,82.32218603228127,402.1349638726708,0,0
2022-09-01,83.1883088529105,448.2572995698521,2.7682943513319764,6.970367052155625,2.225453266522279,0.8783943132691916,3.491546785427359,5.142842686458561,19.645660825152213,5.388465107067374,-5.643670609863648,116.93470326125748,85.41884216222452,404.4005902493286,0,1
2022-10-01,101.4273095615385,475.8525835493271,2.746366450133719,6.983400740446821,2.3544387334049945,0.8900069981272418,3.3899725287005427,5.052086320254401,20.26159643209648,4.691562712314827,18.239000708627998,27.595283979475028,86.87510054054064,415.69235065756067,1,1
2022-11-01,74.44322690917942,349.23255955084085,2.745372640947505,6.9558854827545495,2.3142550050065083,0.9046606217921759,3.5362404887132053,4.994409187197568,20.85469769006486,4.691260361092405,-26.984082652359078,-126.62002399848626,86.59304081263197,407.414871790704,0,0
2022-12-01,91.30866896247892,408.4369818718877,2.7992093768530384,6.922304314357647,2.3962108452787114,0.8689430508908574,3.5141818814878842,5.069948309780143,20.54515125075087,4.47314572113328,16.865442053299503,59.20442232104688,88.75282265077645,401.2628358959549,1,1
2023-01-01,83.9465680633709,480.7954365184431,2.783681037881953,6.921026610808075,2.4800958859825335,0.9622317764480952,3.390357301969008,5.120040028542581,20.871284272992987,5.72739836315277,-7.362100899108015,72.3584546465554,87.19101030204206,415.6495762281576,0,1
2023-02-01,81.71182211249472,520.8654475474733,2.7903946764311205,6.979663061771043,2.452416473897134,0.9859234224936846,3.3421494257210584,5.022284504062727,19.620170696607687,6.374419687158423,-2.2347459508761887,40.070011029030184,86.00431741032882,447.24005143463734,0,1
2023-03-01,96.65481469186504,450.28576208684376,2.789901989548938,7.006843069500764,2.4808656278563976,0.9263582476335521,3.4040891438624024,5.0322177346056485,20.544197715814587,4.65869976081742,14.942992579370326,-70.57968546062955,88.24873505015456,447.5781285208027,1,0
2023-04-01,87.6472505625958,425.75309113066425,2.8255537877523804,6.988312352896459,2.5622854590128243,0.9591859280652436,3.319530460941806,5.107356446942828,20.359295579371597,4.857574976942379,-9.007564129269241,-24.532670956179516,85.95205855033082,439.2282131176922,0,0
2023-05-01,87.62883416056378,444.7381450610421,2.901361760528589,7.026897288428876,2.5433290719634503,0.9104518445538775,3.1961974016068417,4.94041591883069,19.83657255885256,5.075248910035033,-0.018416402032016777,18.98505393037783,88.14965975889487,455.1458107027258,0,1
2023-06-01,96.9847076585328,521.3557666780056,2.8854356973409794,6.884470157397373,2.533150053958332,0.9498060747410001,3.232750483330628,4.994751938068684,20.88558178468945,5.3756492055800535,9.355873497969014,76.6176216169635,89.09566620823718,473.965608170412,1,1
2023-07-01,79.19219823420195,427.512691232163,2.8707525140654324,6.941908442415978,2.5040660082609003,1.0077358536913703,3.269495468996937,4.928489562174099,20.18123809414669,5.398419298424355,-17.792509424330845,-93.8430754458426,88.30327123670901,465.0851506226986,0,0
2023-08-01,72.29271637598237,408.82192012842256,2.9020773403775046,6.854922753477073,2.4533281717262567,0.9667017377737848,3.1934539926912677,4.985549429033416,18.77277679778313,5.655091420305856,-6.899481858219588,-18.690771103740417,86.73342028062363,446.4112293861902,0,0
2023-09-01,66.12422198747112,403.3870423473856,2.922534085066294,6.836800706406916,2.420864294472956,1.0148705442360009,3.122798246848519,4.909223513379164,17.216147624259225,6.10044292731062,-6.168494388511249,-5.43487778103696,81.64498816322464,438.59477609628055,0,0
2023-10-01,59.51800532736398,392.496217339682,2.977935304838375,6.780817211675609,2.3596672811348434,1.0355095905828258,3.1576057374521644,4.728735303312712,17.822157575604866,6.594579492052098,-6.606216660107137,-10.890825007703597,76.95678062401933,433.05196379778346,0,0
2023-11-01,96.91325257827802,422.6490692581803,2.995453150398154,6.716083137889564,2.361371454547805,1.0766125985825503,2.940393086227566,4.565981059524396,16.54172822310858,4.361107052070113,37.39524725091404,30.1528519184983,78.50418369363838,429.3704511639732,1,1
2023-12-01,70.71820112252598,502.7921605706847,2.9846743876745423,6.77412447725849,2.3228727929948727,1.1714522477152476,2.7292735200710827,4.570789554190534,18.296522405092947,7.109798504341897,-26.195051455752036,80.1430913125044,74.1264326043039,426.276516812753,0,1
2024-01-01,74.48295970739012,429.4482420090592,3.0023940325953116,6.750739417192895,2.33456208858441,1.1591828419151042,2.621506886883217,4.596761804362682,16.214592997209223,5.765724720072446,3.76475858486414,-73.34391856162551,73.34155951650193,426.59910860890244,1,0
2024-02-01,79.38556816044854,425.7326444511211,3.035655140012799,6.768064611279431,2.2567673062742286,1.1214960336972295,2.5894898141264404,4.506330141852241,17.911049365499263,5.362846853859635,4.90260845305842,-3.7155975579381106,74.52370148057963,429.41756266268544,1,0
2024-03-01,86.62770209651619,429.6904688878259,3.0602696054487195,6.765718582335472,2.2733113178849518,1.0770203122159534,2.636125948966141,4.570189387729979,18.122066832701883,4.960197009601924,7.2421339360676455,3.9578244367048114,77.94094816542047,433.80146708609226,1,1
2024-04-01,89.894533339344,374.9601258251565,3.0754878263819387,6.789570623696628,2.3149877659653977,1.0362297979676816,2.857429381508574,4.404037381503082,18.02535372083149,4.171111544788991,3.2668312428278057,-54.73034306266936,83.00370283408381,430.87878516700465,1,0
2024-05-01,88.92878042464453,464.38010498452434,3.107488067069613,6.79341171824964,2.215300983836825,1.0323747124969764,2.9860783249888767,4.397429401638351,17.48043463402254,5.221932683289473,-0.9657529146994648,89.41997915936781,81.67295747514488,437.833957788062,0,1
2024-06-01,76.57130309902041,433.8056293816818,3.1425669347829834,6.729262107040212,2.2340038123292034,1.0494323112378086,2.9620875454943625,4.276327781662105,17.87957074837461,5.665381308983255,-12.357477325624117,-30.57447560284254,82.6484744712273,426.3362025898948,0,0
2024-07-01,80.94156042591094,432.46149268737423,3.1840317045141093,6.779075448012569,2.295387261952868,1.0632668512043095,2.9592351143089592,4.211144170881889,17.841936045949762,5.342885538798373,4.370257326890524,-1.344136694307565,83.7249079243141,426.8384110362806,1,0
2024-08-01,90.05773471810528,582.4557053682629,3.2034930011417986,6.754387618854503,2.234905211018308,1.1046260136561106,2.8088557096132876,4.215884038013531,18.945237927966282,6.467581126612166,9.116174292194344,149.99421268088867,85.50360235059021,452.9589211891377,1,1
2024-09-01,85.16590229555264,470.453757515259,3.198479458732293,6.676558523921516,2.318533830360193,1.105276108250006,2.806078739214429,4.129842701485135,19.059465576628323,5.5239684525696156,-4.891832422552639,-112.00194785300391,85.25996905042963,459.7528026270432,0,0
2024-10-01,104.43937334242221,431.50053147885706,3.2028808693252926,6.65515276587322,2.3394847808284953,1.177952812107872,2.762779943376408,4.091387147062153,19.2097673380902,4.131588668807015,19.273471046869574,-38.95322603640193,87.68410905094267,469.17620356932656,1,0
2024-11-01,92.79892353899514,441.5172284065391,3.2390761383205433,6.730190755404935,2.3042341880405752,1.164719970445974,2.811187727427122,4.192016427983597,18.846155125876344,4.75778394370069,-11.640449803427074,10.016696927682062,88.32913290333444,465.3657241396624,0,1
2024-12-01,94.3222171932316,501.3070007800526,3.214568068190926,6.77270184251061,2.3014457341576895,1.300728428775455,2.6871030858942735,4.134327241031282,18.789209502155277,5.31483478333698,1.5232936542364541,59.78977237351347,91.28761858570296,476.6159527060575,1,1
